survey_year,awardee_id,vaccine_type_code,vaccine_type,vaccine_patient_type,doses_ordered,doses_wasted,reported_loss_pct,calculated_loss_pct,reported_minus_calculated_pct,included_in_standard_analysis,synthetic_data_notice
2024,SYN-AWD-019,menabcwy,MenABCWY,VFC pediatric doses only,770,39,5.039,5.065,-0.026,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,menacwy,MenACWY,VFC pediatric doses only,8754,225,2.68,2.57,0.11,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,nirsevimab,Nirsevimab,VFC pediatric doses only,5691,297,5.03,5.219,-0.189,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,mpox,Mpox,VFC pediatric doses only,284,21,7.363,7.394,-0.031,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,rsv_maternal,RSV Maternal,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,covid,COVID-19,VFC pediatric doses only,8116,920,,11.336,,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-019,influenza,Influenza,VFC pediatric doses only,19628,2672,13.789,13.613,0.176,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dtap,DTaP,All publicly funded doses,13454,590,4.07,4.385,-0.315,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dtap_ipv,DTaP-IPV,All publicly funded doses,3481,73,2.07,2.097,-0.027,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,5444,108,2.02,1.984,0.036,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,1997,106,5.582,5.308,0.274,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,hepa_pediatric,HepA Pediatric,All publicly funded doses,12355,369,,2.987,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,hepa_hepb,HepA-HepB,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,hepb_pediatric,HepB Pediatric,All publicly funded doses,12471,236,1.573,1.892,-0.32,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,hib,Hib,All publicly funded doses,9120,318,3.678,3.487,0.191,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,hpv,HPV,All publicly funded doses,12449,499,3.98,4.008,-0.028,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,mmr,MMR,All publicly funded doses,9821,391,4.326,3.981,0.345,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,pcv,PCV,All publicly funded doses,11100,285,2.807,2.568,0.24,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,ppv23,PPSV23,All publicly funded doses,1530,85,5.528,5.556,-0.028,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,polio,Polio,All publicly funded doses,8656,230,2.458,2.657,-0.199,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,rota,Rotavirus,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,td,Td,All publicly funded doses,1221,59,5.012,4.832,0.18,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,tdap,Tdap,All publicly funded doses,10776,212,2.153,1.967,0.185,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,varicella,Varicella,All publicly funded doses,10693,521,5.359,4.872,0.486,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,mmrv,MMRV,All publicly funded doses,2268,86,4.263,3.792,0.471,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,menb,MenB,All publicly funded doses,5403,339,6.539,6.274,0.265,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dengue,Dengue,All publicly funded doses,314,51,16.157,16.242,-0.085,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,3023,212,7.185,7.013,0.172,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,menabcwy,MenABCWY,All publicly funded doses,1176,60,5.295,5.102,0.193,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,menacwy,MenACWY,All publicly funded doses,8336,188,1.898,2.255,-0.357,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,nirsevimab,Nirsevimab,All publicly funded doses,5714,629,11.145,11.008,0.137,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,rsv_maternal,RSV Maternal,All publicly funded doses,2985,196,6.586,6.566,0.02,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,covid,COVID-19,All publicly funded doses,10143,907,9.058,8.942,0.116,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-020,influenza,Influenza,All publicly funded doses,20018,2044,10.249,10.211,0.038,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dtap,DTaP,All publicly funded doses,8134,245,3.256,3.012,0.244,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dtap_ipv,DTaP-IPV,All publicly funded doses,2098,69,3.213,3.289,-0.076,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,2849,76,2.653,2.668,-0.015,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,1465,70,4.8,4.778,0.022,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,hepa_pediatric,HepA Pediatric,All publicly funded doses,5819,200,3.365,3.437,-0.072,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,hepa_hepb,HepA-HepB,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,hepb_pediatric,HepB Pediatric,All publicly funded doses,8990,254,2.86,2.825,0.035,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,hib,Hib,All publicly funded doses,6082,147,2.595,2.417,0.178,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,hpv,HPV,All publicly funded doses,9029,184,2.357,2.038,0.319,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,mmr,MMR,All publicly funded doses,5462,218,3.674,3.991,-0.317,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,pcv,PCV,All publicly funded doses,6819,210,3.047,3.08,-0.033,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,ppv23,PPSV23,All publicly funded doses,973,44,4.458,4.522,-0.064,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,polio,Polio,All publicly funded doses,5156,257,4.821,4.984,-0.164,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,rota,Rotavirus,All publicly funded doses,4352,157,3.629,3.608,0.021,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,td,Td,All publicly funded doses,747,19,2.742,2.544,0.198,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,tdap,Tdap,All publicly funded doses,6162,231,3.655,3.749,-0.093,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,varicella,Varicella,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,mmrv,MMRV,All publicly funded doses,1613,43,2.522,2.666,-0.144,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,menb,MenB,All publicly funded doses,4238,162,3.716,3.823,-0.106,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dengue,Dengue,All publicly funded doses,209,9,4.387,4.306,0.08,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,1693,75,4.417,4.43,-0.013,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,menabcwy,MenABCWY,All publicly funded doses,547,19,3.387,3.473,-0.087,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,menacwy,MenACWY,All publicly funded doses,6606,157,2.418,2.377,0.041,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,nirsevimab,Nirsevimab,All publicly funded doses,3980,341,8.948,8.568,0.38,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,mpox,Mpox,All publicly funded doses,165,20,12.214,12.121,0.093,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,rsv_maternal,RSV Maternal,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,covid,COVID-19,All publicly funded doses,6133,557,9.08,9.082,-0.002,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-021,influenza,Influenza,All publicly funded doses,13368,1469,10.904,10.989,-0.085,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dtap,DTaP,Public pediatric doses,10208,164,,1.607,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dtap_ipv,DTaP-IPV,Public pediatric doses,3912,112,2.531,2.863,-0.332,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dtap_hepb_ipv,DTaP-HepB-IPV,Public pediatric doses,5123,110,2.157,2.147,0.01,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dtap_ipv_hib,DTaP-IPV-Hib,Public pediatric doses,1769,93,5.204,5.257,-0.053,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,hepa_pediatric,HepA Pediatric,Public pediatric doses,8010,278,3.597,3.471,0.126,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,hepa_hepb,HepA-HepB,Public pediatric doses,884,18,1.731,2.036,-0.306,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,hepb_pediatric,HepB Pediatric,Public pediatric doses,9334,216,2.313,2.314,-0.001,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,hib,Hib,Public pediatric doses,8689,241,2.842,2.774,0.068,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,hpv,HPV,Public pediatric doses,11256,239,2.053,2.123,-0.071,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,mmr,MMR,Public pediatric doses,10036,369,3.872,3.677,0.195,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,pcv,PCV,Public pediatric doses,10798,279,2.291,2.584,-0.293,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,ppv23,PPSV23,Public pediatric doses,1391,63,4.565,4.529,0.036,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,polio,Polio,Public pediatric doses,9533,241,2.349,2.528,-0.179,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,rota,Rotavirus,Public pediatric doses,5465,227,,4.154,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,td,Td,Public pediatric doses,1111,41,3.726,3.69,0.035,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,tdap,Tdap,Public pediatric doses,9338,224,2.476,2.399,0.077,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,varicella,Varicella,Public pediatric doses,8705,352,3.696,4.044,-0.348,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,mmrv,MMRV,Public pediatric doses,1786,89,5.18,4.983,0.197,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,menb,MenB,Public pediatric doses,3794,99,2.754,2.609,0.145,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dengue,Dengue,Public pediatric doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,Public pediatric doses,2424,204,8.664,8.416,0.249,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,menabcwy,MenABCWY,Public pediatric doses,841,36,4.133,4.281,-0.148,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,menacwy,MenACWY,Public pediatric doses,9770,430,4.338,4.401,-0.063,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,nirsevimab,Nirsevimab,Public pediatric doses,5394,296,5.403,5.488,-0.085,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,mpox,Mpox,Public pediatric doses,202,26,12.952,12.871,0.081,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,rsv_maternal,RSV Maternal,Public pediatric doses,2307,120,5.214,5.202,0.012,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,covid,COVID-19,Public pediatric doses,8997,1193,13.237,13.26,-0.023,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-022,influenza,Influenza,Public pediatric doses,19227,1974,10.423,10.267,0.156,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dtap,DTaP,VFC pediatric doses only,10414,284,2.654,2.727,-0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dtap_ipv,DTaP-IPV,VFC pediatric doses only,3003,83,2.795,2.764,0.031,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,3529,121,3.354,3.429,-0.075,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,1643,85,5.077,5.173,-0.097,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,7181,141,2.01,1.964,0.046,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,hepa_hepb,HepA-HepB,VFC pediatric doses only,1007,33,3.415,3.277,0.137,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,10140,272,2.539,2.682,-0.143,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,hib,Hib,VFC pediatric doses only,8794,252,2.868,2.866,0.002,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,hpv,HPV,VFC pediatric doses only,10810,338,3.268,3.127,0.141,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,mmr,MMR,VFC pediatric doses only,8585,401,4.511,4.671,-0.16,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,pcv,PCV,VFC pediatric doses only,13365,289,2.073,2.162,-0.089,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,ppv23,PPSV23,VFC pediatric doses only,1560,72,4.61,4.615,-0.006,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,polio,Polio,VFC pediatric doses only,7277,189,2.559,2.597,-0.038,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,rota,Rotavirus,VFC pediatric doses only,6513,142,2.141,2.18,-0.039,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,td,Td,VFC pediatric doses only,1027,37,3.476,3.603,-0.127,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,tdap,Tdap,VFC pediatric doses only,9308,355,3.734,3.814,-0.08,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,varicella,Varicella,VFC pediatric doses only,6895,334,4.892,4.844,0.048,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,mmrv,MMRV,VFC pediatric doses only,1522,90,5.92,5.913,0.007,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,menb,MenB,VFC pediatric doses only,4130,125,3.109,3.027,0.082,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dengue,Dengue,VFC pediatric doses only,291,21,7.393,7.216,0.176,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,2575,109,4.498,4.233,0.265,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,menabcwy,MenABCWY,VFC pediatric doses only,912,46,5.118,5.044,0.074,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,menacwy,MenACWY,VFC pediatric doses only,8563,230,2.943,2.686,0.257,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,nirsevimab,Nirsevimab,VFC pediatric doses only,4593,301,6.291,6.553,-0.262,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,mpox,Mpox,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,rsv_maternal,RSV Maternal,VFC pediatric doses only,2156,140,6.648,6.494,0.154,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,covid,COVID-19,VFC pediatric doses only,9277,1083,11.557,11.674,-0.117,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-023,influenza,Influenza,VFC pediatric doses only,14649,736,5.001,5.024,-0.023,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,dtap,DTaP,All publicly funded doses,15901,265,1.721,1.667,0.055,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,dtap_ipv,DTaP-IPV,All publicly funded doses,5205,92,1.731,1.768,-0.037,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,5778,222,3.813,3.842,-0.029,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,2279,111,4.938,4.871,0.067,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,hepa_pediatric,HepA Pediatric,All publicly funded doses,12461,228,1.563,1.83,-0.267,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,hepa_hepb,HepA-HepB,All publicly funded doses,1588,89,5.661,5.605,0.056,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,hepb_pediatric,HepB Pediatric,All publicly funded doses,12328,173,1.127,1.403,-0.277,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,hib,Hib,All publicly funded doses,10228,393,3.738,3.842,-0.104,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,hpv,HPV,All publicly funded doses,15734,143,1.061,0.909,0.152,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,mmr,MMR,All publicly funded doses,13649,364,2.488,2.667,-0.179,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,pcv,PCV,All publicly funded doses,14951,242,1.814,1.619,0.195,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,ppv23,PPSV23,All publicly funded doses,1803,78,4.491,4.326,0.165,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,polio,Polio,All publicly funded doses,11078,265,2.411,2.392,0.019,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,rota,Rotavirus,All publicly funded doses,9115,302,3.383,3.313,0.069,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,td,Td,All publicly funded doses,1624,88,5.331,5.419,-0.087,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,tdap,Tdap,All publicly funded doses,11859,188,1.815,1.585,0.229,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-024,varicella,Varicella,All publicly funded doses,10452,337,3.169,3.224,-0.055,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
